ID.x;study;site;SiteBlock;replicate;treatment.direction;treatment.level;grouping.x;measure;value
Ronk_2019b.csv;Ronk_2019;U;U - A;1;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";beta.bray.bal;0.51131481
Ronk_2019b.csv;Ronk_2019;U;U - B;2;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";beta.bray.bal;0.383908617
Ronk_2019b.csv;Ronk_2019;U;U - C;3;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";beta.bray.bal;0.407837071
Ronk_2019b.csv;Ronk_2019;U;U - D;4;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";beta.bray.bal;0.237886748
Ronk_2019b.csv;Ronk_2019;U;U - E;5;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";beta.bray.bal;0.360385439
Ronk_2019b.csv;Ronk_2019;U;U - F;6;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";beta.bray.bal;0.415675807
Ronk_2019b.csv;Ronk_2019;U;U - G;7;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";beta.bray.bal;0.619430693
Mueller_2016a.csv;Mueller_2016;Cheyenne;Cheyenne - A;1;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";beta.bray.bal;0.453509925
Mueller_2016a.csv;Mueller_2016;Cheyenne;Cheyenne - A;2;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";beta.bray.bal;0.236034487
Mueller_2016a.csv;Mueller_2016;Cheyenne;Cheyenne - B;3;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";beta.bray.bal;0.271238647
Mueller_2016a.csv;Mueller_2016;Cheyenne;Cheyenne - B;4;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";beta.bray.bal;0.293774501
Mueller_2016a.csv;Mueller_2016;Cheyenne;Cheyenne - B;5;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";beta.bray.bal;0.632001616
Shi_2015.csv;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - A;1;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";beta.bray.bal;0.598704467
Shi_2015.csv;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - B;2;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";beta.bray.bal;0.539521374
Shi_2015.csv;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - C;3;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";beta.bray.bal;0.710840387
Shi_2015.csv;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - D;4;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";beta.bray.bal;0.568341161
Shi_2015.csv;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - E;5;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";beta.bray.bal;0.495945156
Shi_2015.csv;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - F;6;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";beta.bray.bal;0.47981005
Wang_2017.csv;Wang_2017;Chokurdakh;Chokurdakh - A;1;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";beta.bray.bal;0.175398476
Wang_2017.csv;Wang_2017;Chokurdakh;Chokurdakh - B;2;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";beta.bray.bal;0.278209396
Wang_2017.csv;Wang_2017;Chokurdakh;Chokurdakh - C;3;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";beta.bray.bal;0.278593376
Wang_2017.csv;Wang_2017;Chokurdakh;Chokurdakh - D;4;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";beta.bray.bal;0.304444444
Wang_2017.csv;Wang_2017;Chokurdakh;Chokurdakh - E;5;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";beta.bray.bal;0.295713223
Buttler_2023.csv;Buttler_2023;Linje;Linje - A;1;T;1;"2014_Buttler_2023;Linje;T;T;1;2014;2";beta.bray.bal;0.285991906
Buttler_2023.csv;Buttler_2023;Linje;Linje - A;2;T;1;"2014_Buttler_2023;Linje;T;T;1;2014;2";beta.bray.bal;0.107401716
Buttler_2023.csv;Buttler_2023;Linje;Linje - A;3;T;1;"2014_Buttler_2023;Linje;T;T;1;2014;2";beta.bray.bal;0.208261743
Collins_2017.csv;Collins_2017;SNWR;SNWR - A;1;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";beta.bray.bal;0.763945072
Collins_2017.csv;Collins_2017;SNWR;SNWR - A;2;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";beta.bray.bal;0.179600312
Collins_2017.csv;Collins_2017;SNWR;SNWR - A;3;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";beta.bray.bal;0.498697578
Collins_2017.csv;Collins_2017;SNWR;SNWR - A;4;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";beta.bray.bal;0.69298326
Collins_2017.csv;Collins_2017;SNWR;SNWR - A;5;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";beta.bray.bal;0.282677198
Britton_2020a.csv;Britton_2020;sp;sp - A;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.284759882
Britton_2020a.csv;Britton_2020;sp;sp - B;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.272934979
Britton_2020a.csv;Britton_2020;sp;sp - C;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.232410197
Britton_2020a.csv;Britton_2020;sp;sp - D;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.400144948
Britton_2020a.csv;Britton_2020;sp;sp - E;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.542784652
Britton_2020a.csv;Britton_2020;sp;sp - F;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.39736535
Britton_2020a.csv;Britton_2020;sp;sp - G;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.439082425
Britton_2020a.csv;Britton_2020;sp;sp - H;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";beta.bray.bal;0.487416864
Britton_2020b.csv;Britton_2020;oat;oat - B;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";beta.bray.bal;0.348381532
Britton_2020b.csv;Britton_2020;oat;oat - C;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";beta.bray.bal;0.385453991
Britton_2020b.csv;Britton_2020;oat;oat - D;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";beta.bray.bal;0.569355042
Britton_2020b.csv;Britton_2020;oat;oat - E;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";beta.bray.bal;0.397494013
Britton_2020b.csv;Britton_2020;oat;oat - F;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";beta.bray.bal;0.22679729
Britton_2020b.csv;Britton_2020;oat;oat - G;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";beta.bray.bal;0.214126855
Farrer_2015.csv;Farrer_2015;Niwot.Ridge;Niwot.Ridge - A;1;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";beta.bray.bal;0.260977953
Farrer_2015.csv;Farrer_2015;Niwot.Ridge;Niwot.Ridge - A;2;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";beta.bray.bal;0.269696969
Farrer_2015.csv;Farrer_2015;Niwot.Ridge;Niwot.Ridge - B;3;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";beta.bray.bal;0.212291736
Farrer_2015.csv;Farrer_2015;Niwot.Ridge;Niwot.Ridge - B;4;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";beta.bray.bal;0.238293107
Farrer_2015.csv;Farrer_2015;Niwot.Ridge;Niwot.Ridge - C;5;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";beta.bray.bal;0.187054462
Farrer_2015.csv;Farrer_2015;Niwot.Ridge;Niwot.Ridge - C;6;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";beta.bray.bal;0.175664334
Vandvik_2020a.csv;Vandvik_2020;H;H - A;1;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";beta.bray.bal;0.448121591
Vandvik_2020a.csv;Vandvik_2020;H;H - B;2;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";beta.bray.bal;0.403221163
Vandvik_2020a.csv;Vandvik_2020;H;H - C;3;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";beta.bray.bal;0.588398503
Vandvik_2020a.csv;Vandvik_2020;H;H - D;4;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";beta.bray.bal;0.479382737
Vandvik_2020a.csv;Vandvik_2020;H;H - E;5;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";beta.bray.bal;0.464824365
Vandvik_2020b.csv;Vandvik_2020;A;A - A;1;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";beta.bray.bal;0.623467726
Vandvik_2020b.csv;Vandvik_2020;A;A - B;2;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";beta.bray.bal;0.462849171
Vandvik_2020b.csv;Vandvik_2020;A;A - C;3;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";beta.bray.bal;0.331120332
Vandvik_2020b.csv;Vandvik_2020;A;A - D;4;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";beta.bray.bal;0.417295427
Vandvik_2020b.csv;Vandvik_2020;A;A - E;5;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";beta.bray.bal;0.479547672
Vandvik_2020b.csv;Vandvik_2020;A;A - F;6;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";beta.bray.bal;0.416044776
Vandvik_2020b.csv;Vandvik_2020;A;A - G;7;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";beta.bray.bal;0.554247056
Vandvik_2020c.csv;Vandvik_2020;M;M - A;1;T;1;"2016_Vandvik_2020c;M;T;T;1;2016;2";beta.bray.bal;0.597136851
Vandvik_2020c.csv;Vandvik_2020;M;M - B;2;T;1;"2016_Vandvik_2020c;M;T;T;1;2016;2";beta.bray.bal;0.630448505
Vandvik_2020c.csv;Vandvik_2020;M;M - C;3;T;1;"2016_Vandvik_2020c;M;T;T;1;2016;2";beta.bray.bal;0.576009152
Vandvik_2020c.csv;Vandvik_2020;M;M - D;4;T;1;"2016_Vandvik_2020c;M;T;T;1;2016;2";beta.bray.bal;0.734899646
Vandvik_2020c.csv;Vandvik_2020;M;M - E;5;T;1;"2016_Vandvik_2020c;M;T;T;1;2016;2";beta.bray.bal;0.722353588
Vandvik_2020c.csv;Vandvik_2020;M;M - F;6;T;1;"2016_Vandvik_2020c;M;T;T;1;2016;2";beta.bray.bal;0.871332359
Vandvik_2020c.csv;Vandvik_2020;M;M - G;7;T;1;"2016_Vandvik_2020c;M;T;T;1;2016;2";beta.bray.bal;0.732603816
Vandvik_2020d.csv;Vandvik_2020;L;L - A;1;T;1;"2016_Vandvik_2020d;L;T;T;1;2016;2";beta.bray.bal;0.544642857
Vandvik_2020d.csv;Vandvik_2020;L;L - B;2;T;1;"2016_Vandvik_2020d;L;T;T;1;2016;2";beta.bray.bal;0.742983286
Vandvik_2020d.csv;Vandvik_2020;L;L - C;3;T;1;"2016_Vandvik_2020d;L;T;T;1;2016;2";beta.bray.bal;0.639590341
Vandvik_2020d.csv;Vandvik_2020;L;L - D;4;T;1;"2016_Vandvik_2020d;L;T;T;1;2016;2";beta.bray.bal;0.453281991
Vandvik_2020d.csv;Vandvik_2020;L;L - E;5;T;1;"2016_Vandvik_2020d;L;T;T;1;2016;2";beta.bray.bal;0.360659365
Vandvik_2020d.csv;Vandvik_2020;L;L - F;6;T;1;"2016_Vandvik_2020d;L;T;T;1;2016;2";beta.bray.bal;0.392283579
Vandvik_2020d.csv;Vandvik_2020;L;L - G;7;T;1;"2016_Vandvik_2020d;L;T;T;1;2016;2";beta.bray.bal;0.361942001
Welshofer_2018a.csv;Welshofer_2018;kbs;kbs - A;1;T;1;"2016_Welshofer_2018a;kbs;T;T;1;2016;2";beta.bray.bal;0.346153846
Welshofer_2018a.csv;Welshofer_2018;kbs;kbs - A;2;T;1;"2016_Welshofer_2018a;kbs;T;T;1;2016;2";beta.bray.bal;0.174713584
Welshofer_2018a.csv;Welshofer_2018;kbs;kbs - A;3;T;1;"2016_Welshofer_2018a;kbs;T;T;1;2016;2";beta.bray.bal;0.422727271
Welshofer_2018b.csv;Welshofer_2018;umbs;umbs - A;1;T;1;"2016_Welshofer_2018b;umbs;T;T;1;2016;2";beta.bray.bal;0.369458128
Welshofer_2018b.csv;Welshofer_2018;umbs;umbs - A;2;T;1;"2016_Welshofer_2018b;umbs;T;T;1;2016;2";beta.bray.bal;0.327185243
Welshofer_2018b.csv;Welshofer_2018;umbs;umbs - A;3;T;1;"2016_Welshofer_2018b;umbs;T;T;1;2016;2";beta.bray.bal;0.388387097
Hollister_2015a.csv;Hollister_2015;AD;AD - A;1;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.361217538
Hollister_2015a.csv;Hollister_2015;AD;AD - A;10;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.433116882
Hollister_2015a.csv;Hollister_2015;AD;AD - A;11;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.365761689
Hollister_2015a.csv;Hollister_2015;AD;AD - A;12;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.370535714
Hollister_2015a.csv;Hollister_2015;AD;AD - A;13;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.293429974
Hollister_2015a.csv;Hollister_2015;AD;AD - A;14;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.451450189
Hollister_2015a.csv;Hollister_2015;AD;AD - A;15;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.421296295
Hollister_2015a.csv;Hollister_2015;AD;AD - A;16;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.393784421
Hollister_2015a.csv;Hollister_2015;AD;AD - A;17;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.160554559
Hollister_2015a.csv;Hollister_2015;AD;AD - A;18;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.362626262
Hollister_2015a.csv;Hollister_2015;AD;AD - A;19;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.625190839
Hollister_2015a.csv;Hollister_2015;AD;AD - A;2;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.37142857
Hollister_2015a.csv;Hollister_2015;AD;AD - A;20;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.379947722
Hollister_2015a.csv;Hollister_2015;AD;AD - A;21;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.490261085
Hollister_2015a.csv;Hollister_2015;AD;AD - A;22;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.389366272
Hollister_2015a.csv;Hollister_2015;AD;AD - A;23;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.393814432
Hollister_2015a.csv;Hollister_2015;AD;AD - A;24;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.42330779
Hollister_2015a.csv;Hollister_2015;AD;AD - A;3;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.544016358
Hollister_2015a.csv;Hollister_2015;AD;AD - A;4;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.500724637
Hollister_2015a.csv;Hollister_2015;AD;AD - A;5;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.392446633
Hollister_2015a.csv;Hollister_2015;AD;AD - A;6;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.398447424
Hollister_2015a.csv;Hollister_2015;AD;AD - A;7;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.351635781
Hollister_2015a.csv;Hollister_2015;AD;AD - A;8;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.272979139
Hollister_2015a.csv;Hollister_2015;AD;AD - A;9;T;1;"2017_Hollister_2015a;AD;T;T;1;2017;2";beta.bray.bal;0.207972583
Hollister_2015b.csv;Hollister_2015;AW;AW - A;1;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.390096617
Hollister_2015b.csv;Hollister_2015;AW;AW - A;10;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.269892472
Hollister_2015b.csv;Hollister_2015;AW;AW - A;11;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.313817331
Hollister_2015b.csv;Hollister_2015;AW;AW - A;12;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.444981998
Hollister_2015b.csv;Hollister_2015;AW;AW - A;13;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.326697024
Hollister_2015b.csv;Hollister_2015;AW;AW - A;14;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.142353121
Hollister_2015b.csv;Hollister_2015;AW;AW - A;15;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.419064157
Hollister_2015b.csv;Hollister_2015;AW;AW - A;16;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.369677312
Hollister_2015b.csv;Hollister_2015;AW;AW - A;17;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.435354555
Hollister_2015b.csv;Hollister_2015;AW;AW - A;18;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.350423754
Hollister_2015b.csv;Hollister_2015;AW;AW - A;19;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.503256268
Hollister_2015b.csv;Hollister_2015;AW;AW - A;2;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.433845437
Hollister_2015b.csv;Hollister_2015;AW;AW - A;20;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.420412734
Hollister_2015b.csv;Hollister_2015;AW;AW - A;21;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.474923919
Hollister_2015b.csv;Hollister_2015;AW;AW - A;22;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.392896026
Hollister_2015b.csv;Hollister_2015;AW;AW - A;23;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.242095063
Hollister_2015b.csv;Hollister_2015;AW;AW - A;24;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.375974343
Hollister_2015b.csv;Hollister_2015;AW;AW - A;3;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.35193097
Hollister_2015b.csv;Hollister_2015;AW;AW - A;4;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.522506393
Hollister_2015b.csv;Hollister_2015;AW;AW - A;5;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.346912676
Hollister_2015b.csv;Hollister_2015;AW;AW - A;6;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.297067475
Hollister_2015b.csv;Hollister_2015;AW;AW - A;7;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.281104033
Hollister_2015b.csv;Hollister_2015;AW;AW - A;8;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.422667852
Hollister_2015b.csv;Hollister_2015;AW;AW - A;9;T;1;"2017_Hollister_2015b;AW;T;T;1;2017;2";beta.bray.bal;0.320220419
Hollister_2015c.csv;Hollister_2015;BD;BD - A;1;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.529777993
Hollister_2015c.csv;Hollister_2015;BD;BD - A;10;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.441830582
Hollister_2015c.csv;Hollister_2015;BD;BD - A;11;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.339110849
Hollister_2015c.csv;Hollister_2015;BD;BD - A;12;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.260254218
Hollister_2015c.csv;Hollister_2015;BD;BD - A;13;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.459415584
Hollister_2015c.csv;Hollister_2015;BD;BD - A;14;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.37711178
Hollister_2015c.csv;Hollister_2015;BD;BD - A;15;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.217367087
Hollister_2015c.csv;Hollister_2015;BD;BD - A;16;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.480872482
Hollister_2015c.csv;Hollister_2015;BD;BD - A;17;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.374106175
Hollister_2015c.csv;Hollister_2015;BD;BD - A;18;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.328621362
Hollister_2015c.csv;Hollister_2015;BD;BD - A;19;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.319458128
Hollister_2015c.csv;Hollister_2015;BD;BD - A;2;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.434599673
Hollister_2015c.csv;Hollister_2015;BD;BD - A;20;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.294736841
Hollister_2015c.csv;Hollister_2015;BD;BD - A;21;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.335994396
Hollister_2015c.csv;Hollister_2015;BD;BD - A;22;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.390332638
Hollister_2015c.csv;Hollister_2015;BD;BD - A;23;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.395462254
Hollister_2015c.csv;Hollister_2015;BD;BD - A;24;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.418367346
Hollister_2015c.csv;Hollister_2015;BD;BD - A;3;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.450434782
Hollister_2015c.csv;Hollister_2015;BD;BD - A;4;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.277777779
Hollister_2015c.csv;Hollister_2015;BD;BD - A;5;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.454771242
Hollister_2015c.csv;Hollister_2015;BD;BD - A;6;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.660379926
Hollister_2015c.csv;Hollister_2015;BD;BD - A;7;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.33389504
Hollister_2015c.csv;Hollister_2015;BD;BD - A;8;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.35246818
Hollister_2015c.csv;Hollister_2015;BD;BD - A;9;T;1;"2017_Hollister_2015c;BD;T;T;1;2017;2";beta.bray.bal;0.335024521
Hollister_2015d.csv;Hollister_2015;BW;BW - A;1;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.3553199
Hollister_2015d.csv;Hollister_2015;BW;BW - A;10;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.592761095
Hollister_2015d.csv;Hollister_2015;BW;BW - A;11;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.427986632
Hollister_2015d.csv;Hollister_2015;BW;BW - A;12;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.502223272
Hollister_2015d.csv;Hollister_2015;BW;BW - A;13;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.510839161
Hollister_2015d.csv;Hollister_2015;BW;BW - A;14;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.377259246
Hollister_2015d.csv;Hollister_2015;BW;BW - A;15;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.443087445
Hollister_2015d.csv;Hollister_2015;BW;BW - A;16;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.239530581
Hollister_2015d.csv;Hollister_2015;BW;BW - A;17;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.454761288
Hollister_2015d.csv;Hollister_2015;BW;BW - A;18;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.530121414
Hollister_2015d.csv;Hollister_2015;BW;BW - A;19;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.112309644
Hollister_2015d.csv;Hollister_2015;BW;BW - A;2;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.59426938
Hollister_2015d.csv;Hollister_2015;BW;BW - A;20;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.595868644
Hollister_2015d.csv;Hollister_2015;BW;BW - A;21;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.345845552
Hollister_2015d.csv;Hollister_2015;BW;BW - A;22;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.243420592
Hollister_2015d.csv;Hollister_2015;BW;BW - A;23;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.441471571
Hollister_2015d.csv;Hollister_2015;BW;BW - A;24;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.310778727
Hollister_2015d.csv;Hollister_2015;BW;BW - A;3;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.418559744
Hollister_2015d.csv;Hollister_2015;BW;BW - A;4;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.334221334
Hollister_2015d.csv;Hollister_2015;BW;BW - A;5;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.297916666
Hollister_2015d.csv;Hollister_2015;BW;BW - A;6;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.457142856
Hollister_2015d.csv;Hollister_2015;BW;BW - A;7;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.170051024
